Time,Is,Ds,Eeff,Ihealth
0.0,0.12,79.28,0.01,0.15
0.10005002501250625,0.12576134446659856,79.38117070014204,0.20473928362440943,0.1488815731974985
0.2001000500250125,0.13158222713410084,79.48158093695886,0.34259189738200757,0.14779751588266918
0.3001500750375187,0.13746118148078795,79.58122298784228,0.4425061116118853,0.14674795345115776
0.400200100050025,0.1433966727252916,79.68008932726424,0.5171317539512434,0.14573300319549876
0.5002501250625312,0.1493870994802632,79.77817263562535,0.5749081164728744,0.14475277400860545
0.6003001500750375,0.15543079558355477,79.87546580788292,0.6214612300201605,0.14380736609696584
0.7003501750875437,0.16152603210366076,79.97196196192677,0.6605384632592963,0.14289687070481694
0.80040020010005,0.1676710195139515,80.06765444668089,0.694633304933961,0.14202136985009936
0.9004502251125562,0.17386391002940826,80.16253684990858,0.725402802293534,0.14118093607296173
1.0005002501250624,0.18010280009873517,80.25660300570054,0.7539463417869058,0.14037563219754717
1.1005502751375686,0.18638573304394168,80.34984700162603,0.7809917067596271,0.13960551110775268
1.200600300150075,0.19271070183875144,80.4422631855281,0.8070192032913651,0.13887061553760807
1.3006503251625812,0.19907565201652477,80.53384617194546,0.8323444080532807,0.13817097787687146
1.4007003501750874,0.20547848469769878,80.62459084814435,0.8571733476193125,0.137506619992391
1.5007503751875937,0.21191705972626,80.71449237974589,0.8816392225188829,0.1368775530657234
1.6008004002001,0.21838919890418723,80.80354621593479,0.905826879950187,0.13628377744744866
1.7008504252126062,0.22489268931243703,80.89174809423754,0.9297890958535874,0.13572528252855814
1.8009004502251125,0.23142528670663634,80.97909404485966,0.9535574101457094,0.1352020466292362
1.9009504752376187,0.2379847189753766,81.06558039457258,0.9771493363657011,0.13471403690529218
2.0010005002501248,0.24456868964881964,81.15120377014294,1.0005731558565139,0.13426120927244356
2.101050525262631,0.2511748814452841,81.23596110129783,1.0238311027704665,0.13384350834860692
2.2011005502751373,0.2578009598429889,81.31984962322593,1.046921497357705,0.13346086741410473
2.3011505752876436,0.2644445766649278,81.40286687860416,1.0698401500795436,0.13311320839010007
2.40120060030015,0.2711033736644335,81.48501071915582,1.092581301777026,0.13280044183494122
2.501250625312656,0.2777749861124839,81.56627930673494,1.1151382595151833,0.132522466958746
2.6013006503251623,0.28445704634213803,81.64667111395335,1.1375038158972495,0.1322791716549743
2.7013506753376686,0.2911471872065729,81.72618492431631,1.1596705199360415,0.13207043254974174
2.801400700350175,0.29784304560756697,81.8048198313595,1.1816308872659833,0.13189611508961668
2.901450725362681,0.3045422662866484,81.8825752476728,1.2033775224541157,0.13175607327705638
3.0015007503751874,0.3112425046467359,81.95945088991972,1.2249031927718812,0.13165015026362648
3.1015507753876936,0.3179414301874778,82.03544677899487,1.246200900539619,0.1315781784008757
3.2016008004002,0.3246367276738,82.11056320712486,1.2672639082893677,0.13153998045468307
3.301650825412706,0.33132610496384113,82.18480082134435,1.2880858387482417,0.13153536671490454
3.4017008504252124,0.33800729208519875,82.25816054698574,1.3086605901457826,0.13156413776623638
3.5017508754377187,0.34467804534189905,82.33064360727153,1.3289824095055658,0.13162608385184213
3.601800900450225,0.3513361485313038,82.40225150368059,1.3490458864472121,0.13172098561449685
3.701850925462731,0.35797941919566933,82.47298604916749,1.3688459965688518,0.13184861301010994
3.8019009504752375,0.3646057090477695,82.54284934142878,1.388378084384816,0.13200872630255134
3.9019509754877437,0.37121290568025017,82.61184375156174,1.407637827257998,0.1322010765172499
4.0020010005002495,0.3777989346954253,82.67997191918172,1.4266212374322342,0.13242540566794803
4.102051025512756,0.38436176278269807,82.74723675653641,1.445324737878337,0.13268144667911858
4.202101050525262,0.3908994005145694,82.81364144691919,1.4637451221252558,0.13296892351581047
4.302151075537768,0.3974099021512958,82.8791894265337,1.4818795121280985,0.13328755185454733
4.402201100550275,0.4038913677438314,82.94388438089676,1.4997253809869804,0.13363703927309384
4.502251125562781,0.4103419452844197,83.0077302432718,1.5172805642187341,0.13401708536898013
4.602301150575287,0.4167598325695997,83.0707311901189,1.5345432399058052,0.13442738198583287
4.702351175587793,0.42314327724088635,83.13289162852769,1.5515119140850655,0.13486761369247754
4.8024012006003,0.4294905785999704,83.19421619292213,1.5681854270185431,0.13533745796437055
4.902451225612806,0.4358000886638602,83.2547097385284,1.5845629410790198,0.13583658546951907
5.002501250625312,0.4420702112241655,83.31437732697262,1.6006439193740565,0.13636466059563726
5.102551275637818,0.4482994048628697,83.37322422819103,1.6164281285140376,0.136921341478512
5.202601300650325,0.4544861852131831,83.43125592413662,1.631915658284029,0.1375062799387969
5.302651325662831,0.46062912202999556,83.48847808077998,1.647106900505409,0.1381191224806
5.402701350675337,0.4667268406845488,83.54489654967065,1.662002478981606,0.13875951029448072
5.5027513756878434,0.47277801980310036,83.60051735192597,1.676603242000415,0.13942707980674687
5.60280140070035,0.4787813950798301,83.65534668094512,1.6909103260956568,0.14012146272204062
5.702851425712856,0.4847357578077535,83.70939089497473,1.7049251315244112,0.1408422862731495
5.802901450725362,0.4906399548863763,83.76265650650673,1.7186493212751033,0.14158917365765789
5.9029514757378685,0.4964928885085077,83.81515017597935,1.732084734187283,0.14236174429294127
6.003001500750375,0.502293515858009,83.86687870280305,1.7452334014925688,0.14315961418085393
6.103051525762881,0.5080408487552207,83.91784902133922,1.7580975825411853,0.14398239606801988
6.203101550775387,0.5137339531428368,83.96806819169443,1.7706797250378272,0.14482969981778235
6.3031515757878935,0.5193719485330799,84.01754339318357,1.7829824381462662,0.1457011326710095
6.4032016008004,0.5249540076956606,84.06628191805657,1.7950085047368356,0.14659629950853967
6.503251625812906,0.5304793555125533,84.11429116306189,1.8067608635632753,0.14751480317121982
6.603301650825412,0.5359472670587644,84.1615786211224,1.8182425920126715,0.14845624473823163
6.703351675837919,0.5413570702462,84.20815187990482,1.8294569052278784,0.14942022373164296
6.803401700850425,0.5467081395902964,84.25401860955884,1.840407138422045,0.15040633835035738
6.903451725862931,0.5519998996163755,84.29918655731416,1.8510967408954546,0.15141418590436784
7.003501750875437,0.5572318282939046,84.34366355736552,1.86152928734067,0.15244336254227914
7.103551775887944,0.5624034437107288,84.38745749224175,1.871708410047596,0.1534934643377469
7.20360180090045,0.5675143119609798,84.43057631299743,1.881637837084905,0.1545640867755595
7.303651825912956,0.5725640433563227,84.47302801954818,1.891321365895835,0.15565482548132795
7.403701850925462,0.5775522929459014,84.51482066601572,1.900762871889393,0.15676527599674786
7.503751875937969,0.5824787573800366,84.55596234356169,1.909966291628887,0.15789503443445782
7.603801900950475,0.5873431756369604,84.59646118508427,1.9189356157975925,0.15904369729629464
7.703851925962981,0.5921453263023028,84.63632535142054,1.9276748635071639,0.16021086199568965
7.8039019509754874,0.5968850276183751,84.67556303244784,1.93618809025269,0.1613961268115856
7.903951975987994,0.601562122533359,84.71418243197944,1.9444793623213337,0.16259909076748258
8.004002001000499,0.6061765426076285,84.75219179459012,1.9525528086854056,0.16381935603779116
8.104052026013006,0.610728178880524,84.78959934178039,1.9604125284028808,0.1650565235816019
8.204102051025512,0.6152170093465364,84.82641332484799,1.9680626610667407,0.16631019796976626
8.304152076038019,0.6196430273277042,84.86264199089518,1.975507336969112,0.16757998489497275
8.404202101050524,0.6240062611374467,84.89829358624073,1.9827506780851671,0.1688654921635815
8.504252126063031,0.6283067718920862,84.933376350988,1.9897967926504356,0.17016632984807917
8.604302151075537,0.6325446467788394,84.96789851659557,1.9966497774754184,0.17148211001504846
8.704352176088044,0.6367200030776495,85.0018683017592,2.003313712743157,0.17281244717864327
8.80440220110055,0.6408329875581467,85.03529390641127,2.0097926444334626,0.17415695858320182
8.904452226113056,0.6448837737735537,85.0681835090358,2.016090618215991,0.1755152641782951
9.004502251125562,0.6488725596602135,85.10054526427993,2.022211633025848,0.1768869866074101
9.104552276138069,0.6527995673720142,85.13238729946148,2.028159650114231,0.17827175138390072
9.204602301150574,0.6566650426365351,85.1637177109027,2.0339385951257087,0.17966918704734725
9.304652326163081,0.6604692535545549,85.19454456104164,2.0395523516831604,0.18107892524709884
9.404702351175587,0.6642124892614129,85.22487587617536,2.0450047598619756,0.18250060078448382
9.504752376188094,0.6678950595044301,85.25471964272985,2.0502996126116035,0.18393385178713992
9.6048024012006,0.6715172932199024,85.28408380549375,2.0554406544962114,0.18537831972059038
9.704852426213106,0.6750795377417169,85.31297626487584,2.06043157916586,0.18683364948894787
9.804902451225612,0.6785821579531787,85.34140487437563,2.06527602652581,0.188299489521482
9.904952476238119,0.6820255353251218,85.36937743844942,2.069977582320022,0.18977549183102244
10.005002501250624,0.6854100669109663,85.39690171086986,2.0745397769343645,0.1912613120438235
10.105052526263131,0.6887361647374202,85.42398539193304,2.0789660819619926,0.19275660951455006
10.205102551275637,0.6920042549093207,85.45063612667732,2.0832599104909804,0.19426104737004787
10.305152576288144,0.6952147767497634,85.47686150327203,2.087424616625713,0.19577429254620546
10.40520260130065,0.6983681818597052,85.50266905211613,2.0914634940385746,0.1972960157825967
10.505252626313156,0.7014649336342419,85.5280662430481,2.095379774386352,0.19882589174440077
10.605302651325662,0.7045055064368043,85.55306048414973,2.0991766280783115,0.20036359903903606
10.705352676338169,0.7074903848232917,85.57765912074875,2.1028571641402802,0.20190882022502107
10.805402701350674,0.7104200628552726,85.60186943412641,2.106424428326975,0.20346124184221964
10.905452726363182,0.7132950435051767,85.6256986398525,2.1098814035831497,0.20502055446679637
11.005502751375687,0.7161158379878354,85.649153886708,2.1132310106566936,0.20658645273045712
11.105552776388194,0.7188829650903064,85.67224225606567,2.1164761083583787,0.20815863531493398
11.2056028014007,0.7215969505731946,85.69497076091052,2.119619492184659,0.20973680497021163
11.305652826413207,0.7242583266395758,85.71734634452044,2.1226638951371672,0.21132066855435414
11.405702851425712,0.7268676313482817,85.73937587983959,2.1256119888018077,0.2129099370329606
11.505752876438219,0.7294254080892433,85.7610661685282,2.128466383476202,0.2145043254994174
11.605802901450724,0.7319322049875047,85.78242394132158,2.1312296283151393,0.21610355312102894
11.705852926463232,0.7343885744945454,85.80345585624973,2.1339042111376285,0.21770734321032204
11.805902951475737,0.7367950728668354,85.8241684986151,2.136492560307239,0.2193154231954078
11.905952976488244,0.7391522597201096,85.84456838016281,2.1389970450833404,0.2209275246379379
12.00600300150075,0.7414606975344289,85.86466193998604,2.141419976812885,0.22254338315522912
12.106053026513257,0.7437209513057056,85.88445554219597,2.1437636072896282,0.22416273852413743
12.206103051525762,0.7459335880887051,85.9039554766322,2.1460301315165453,0.22578533461540412
12.30615307653827,0.7480991766086306,85.92316795848107,2.148221688530372,0.22741091939050528
12.406203101550775,0.7502182868863284,85.9420991280294,2.150340362065595,0.2290392448918324
12.506253126563282,0.7522914898657592,85.9607550511528,2.1523881810284773,0.23067006719383137
12.606303151575787,0.7543193570863949,85.97914171856127,2.1543671202309245,0.23230314642294472
