Time,Is_mean,Ds_mean,Eeff,Edge_Density
0.0,0.12,79.27999999999997,0.13593600000000003,0.039595959595959594
0.10005002501250625,0.12826462079999995,79.381497536,0.2188872445547315,0.039595959595959594
0.2001000500250125,0.13821180850387593,79.48191036366092,0.27792229885582065,0.039595959595959594
0.3001500750375187,0.15019761914203453,79.58101765078787,0.32475399815533396,0.039595959595959594
0.400200100050025,0.16460542180555662,79.67855183382882,0.3667322386030226,0.039595959595959594
0.5002501250625312,0.18184357776796994,79.77419503311202,0.40862964834872584,0.039595959595959594
0.6003001500750375,0.20232843478346368,79.86757577269198,0.4536904896364006,0.039595959595959594
0.7003501750875437,0.2264455424128105,79.95826793214627,0.5042175985097773,0.039595959595959594
0.80040020010005,0.2544829768749072,80.04579478875213,0.5618559073036314,0.039595959595959594
0.9004502251125562,0.2865379192784479,80.12964181058962,0.6276687045020238,0.039595959595959594
1.0005002501250624,0.3224151958211558,80.2092817109905,0.7020829335752831,0.039595959595959594
1.1005502751375686,0.361561852639672,80.28421281930152,0.7847930785994145,0.039595959595959594
1.200600300150075,0.4030954215392565,80.35400603851575,0.8747342304688632,0.039595959595959594
1.3006503251625812,0.44595188542468134,80.41834809310589,0.970215364414855,0.039595959595959594
1.4007003501750874,0.48909768196002956,80.47706535680918,1.0692104662697623,0.039595959595959594
1.5007503751875937,0.5316892254858616,80.53011985552544,1.1696893520954954,0.039595959595959594
1.6008004002001,0.5731074748342165,80.57758433341026,1.269846221346923,0.039595959595959594
1.7008504252126062,0.6129030978922105,80.6196127820392,1.3681783037370414,0.039595959595959594
1.8009004502251125,0.6507331659525214,80.65641816656951,1.4634678796889795,0.039595959595959594
1.9009504752376187,0.6863293876630511,80.6882584605911,1.5547392159295526,0.039595959595959594
2.0010005002501248,0.7194916232020454,80.71542685018261,1.6412262496999421,0.039595959595959594
2.101050525262631,0.7500899864616184,80.73824278921388,1.7223553565630365,0.039595959595959594
2.2011005502751373,0.778065504450205,80.75704277874276,1.7977356813968217,0.039595959595959594
2.3011505752876436,0.803426099269229,80.7721710598671,1.8671493539610284,0.039595959595959594
2.40120060030015,0.8262383597014857,80.7839708339311,1.9305375253579988,0.039595959595959594
2.501250625312656,0.8466165875687447,80.79277656268768,1.9879813030124993,0.039595959595959594
